gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,locationCitySub,userInfo_visitDate,counts_details,crypt,isFlirtstar,isNew,hasBirthday,isHighlighted,distance,locked,isMobile,isOnline,whazzup,userId,pictureId,isSystemProfile
F,20,marlene,2,1289,74,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,19/04/2015 11:15,1429442102,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bad Säckingen,Bad Säckingen,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,152,FALSE,TRUE,TRUE,.....,55226825066ea12a618b4a24,55226a65076ea18e7c8b4937,FALSE
F,20,rnb78,5,187,7,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 14:07,1428502030,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Emmendingen,Freiburg im Breisgau,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,188,FALSE,TRUE,FALSE,Hakuna Matata😄,5522683c180ba028298b4794,55226a5b190ba0990a8b46fe,FALSE
F,25,Laura,3,53,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:13,1428336816,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Darmstadt,Darmstadt,,,0.6200000047683716,FALSE,FALSE,TRUE,FALSE,FALSE,402,FALSE,TRUE,TRUE,,552268dfcd6da1b8548b45a3,55226a91cd6da15e5d8b4577,FALSE
F,22,Emilienne,3,42,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:09,1428336599,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Malcesine,Malcesine,,,1,FALSE,FALSE,TRUE,FALSE,FALSE,333,FALSE,FALSE,TRUE,Sto cercando di incontrare nuove persone e vedere se l'affinità,55226cbccd6da11e568b466a,552288fde66da1ec768b4577,FALSE
F,23,Elly,1,36,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:19,1428337172,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Milano,Milano,,,0.8500000238418579,FALSE,FALSE,TRUE,FALSE,FALSE,229,FALSE,TRUE,TRUE,,55226e5be96da1bb8a8b487b,55226e60140ba012578b482f,FALSE
F,23,Raissa,6,14,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:44,1428335086,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,La Tour-de-Trême,La Tour-de-Trême,,,1,FALSE,FALSE,TRUE,FALSE,FALSE,34.20000076293945,FALSE,FALSE,TRUE,,55227095e56da1a9678b462c,55227e99e76da1235c8b4579,FALSE
F,22,Candygirl,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:18,1428337091,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Pirmasens,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,306,FALSE,TRUE,TRUE,,55227133c56da1146c8b4e1d,,FALSE
F,25,Nermiina,0,9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:16,1428336993,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Frankfurt am Main,Frankfurt am Main,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,428,FALSE,FALSE,TRUE,,5522729b066ea160698b4743,,FALSE
F,22,Cyrca,3,60,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:10,1428336609,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Höri,Höri,,,0.46000000834465027,FALSE,FALSE,TRUE,FALSE,FALSE,180,FALSE,TRUE,TRUE,,55227305e96da186938b48ef,552274da1c0ba005658b495f,FALSE
F,26,SiBe,3,49,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:04,1428336283,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Mutterstadt,,,0.3499999940395355,FALSE,FALSE,TRUE,FALSE,FALSE,349,FALSE,TRUE,TRUE,,55227417c56da117048b45d9,5522741bc76da1341a8b469e,FALSE
F,23,Amazinggirl,0,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:10,1428336626,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Homburg,Homburg,,,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,318,FALSE,TRUE,TRUE,,552276690a6ea1b3538b4ab3,,FALSE
F,25,young_Couple,1,18,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336063,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0.8100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,173,FALSE,FALSE,TRUE,Wir sind ein Paar und suchen eine Frau für heisse Stunden.,552277cee96da1979c8b4697,5522ae93066ea136838b4bfa,FALSE
F,23,Carina,1,18,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335755,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Beltheim,Steffenshof,,,0.6499999761581421,FALSE,FALSE,TRUE,FALSE,FALSE,407,FALSE,TRUE,TRUE,,552277e3ea6da1d8668b46d3,5522786d086ea150328b4790,FALSE
F,26,Melanie,3,46,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:02,1428336171,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mainz,Mainz,,,0.6899999976158142,FALSE,FALSE,TRUE,FALSE,FALSE,403,FALSE,FALSE,TRUE,Einfach mal anschreiben ;) ich beiße nicht ;),55227977180ba053328b4afd,55227983c96da1ad1d8b49a4,FALSE
F,24,Jes,3,59,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,06/04/2015 16:10,1428336632,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Reutlingen,Reutlingen,,,0.7699999809265137,FALSE,FALSE,TRUE,FALSE,FALSE,295,FALSE,TRUE,TRUE,,55227da8e86da1252d8b4ffa,55227db4066ea10f6d8b4b05,FALSE
F,22,Yasmin,2,67,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336096,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mainz,Mommenheim,,,0.23000000417232513,FALSE,FALSE,TRUE,FALSE,FALSE,392,FALSE,TRUE,TRUE,,55227e0b140ba03d738b45ad,55228b01ea6da129838b49b0,FALSE
F,23,KatjaSummer,1,71,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335877,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Weingarten,Pfalz,,0.7699999809265137,FALSE,FALSE,TRUE,FALSE,FALSE,328,FALSE,TRUE,TRUE,,552283cac86da1ac2d8b4867,552283cde96da1700c8b4b2f,FALSE
F,24,Sophie Kern,5,22,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:56,1428335811,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Heilbronn,Heilbronn,,,0.15000000596046448,FALSE,FALSE,TRUE,FALSE,FALSE,348,FALSE,FALSE,FALSE,► <3 www.NextFick.de <3 ◄ Geilste FickSeite - TOP & kOSTENLOS <3,552284b5e56da199878b465f,552284cde66da185748b456c,FALSE
F,25,Kia Marie,5,28,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335841,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Pforzheim,Pforzheim,,,0.23000000417232513,FALSE,FALSE,TRUE,FALSE,FALSE,305,FALSE,FALSE,FALSE,► <3 www.NextFick.de <3 ◄ Geilste FickSeite - TOP & kOSTENLOS <3,5522852be56da114928b45e3,55228548e76da1e5688b458a,FALSE
F,21,Vanessa,3,672,39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 12:35,1430051735,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Romont,Romont,FR,,0.1899999976158142,FALSE,FALSE,FALSE,FALSE,FALSE,28.399999618530273,FALSE,FALSE,TRUE,,55228714cb6da18c348b479d,55396612066ea17c758b4f3c,FALSE
F,26,Stella,1,141,11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336063,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wiesbaden,Frankfurt am Main,,,0.46000000834465027,FALSE,FALSE,TRUE,FALSE,FALSE,426,FALSE,FALSE,TRUE,etwa Bi schadet nie..,552288261a0ba04f768b4c3f,55228838c76da104318b4f03,FALSE
F,24,Karin,3,19,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:02,1428336133,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Schänis,,,0.23000000417232513,FALSE,FALSE,TRUE,FALSE,FALSE,196,FALSE,TRUE,TRUE,,55228972160ba0c7588b4d95,5522897c150ba01f6d8b46d4,FALSE
F,19,selfi,2,309,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,08/04/2015 14:59,1428505186,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Weil am Rhein,Lörrach,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,142,FALSE,TRUE,TRUE,,552289a7c86da137308b475a,55228a401c0ba0736d8b49f6,FALSE
F,23,Babette,1,9,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335742,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Esslingen am Neckar,Esslingen am Neckar,,,0.3799999952316284,FALSE,FALSE,TRUE,FALSE,FALSE,316,FALSE,FALSE,TRUE,,55228a101b0ba0b3208b4aa4,55228a16e86da18f478b4b6e,FALSE
F,25,Nina,4,43,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:00,1428336055,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sankt Augustin,Sankt Augustin,,,0.7300000190734863,FALSE,FALSE,TRUE,FALSE,FALSE,474,FALSE,TRUE,TRUE,,55228a20066ea16a728b47a7,55228a63086ea178388b4b84,FALSE
F,23,Mii,2,25,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:00,1428336044,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Koblenz,Koblenz,,,0.3100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,432,FALSE,FALSE,TRUE,Only sex,55228c18066ea16c728b48b4,552297faea6da148938b4e64,FALSE
F,25,marion,7,24,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:59,1428335960,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Apricale,Apricale,,,1,FALSE,FALSE,TRUE,FALSE,FALSE,305,FALSE,FALSE,TRUE,ciao ho chiamato marion avevo 25 anni il mio facebook Marion Adamo,55228d16e56da18c0d8b456e,55228ec2cc6da12d268b459c,FALSE
F,25,Filizitas,1,20,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:18,1428337137,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Frankfurt am Main,Frankfurt am Main,,,0.9200000166893005,FALSE,FALSE,TRUE,FALSE,FALSE,428,FALSE,FALSE,TRUE,,55228dbce56da1b19f8b4645,55228e51096ea15e4c8b459c,FALSE
F,20,Carine,1,68,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,07/04/2015 11:14,1428405242,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Cercier,,,0.8500000238418579,FALSE,FALSE,TRUE,FALSE,FALSE,70.90000153,FALSE,TRUE,FALSE,,55229071180ba0063a8b4c28,552290a1190ba0991a8b4dfc,FALSE
F,21,Thyca,1,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:47,1428335229,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Boudry,Boudry,,,0.7699999809265137,FALSE,FALSE,TRUE,FALSE,FALSE,49.400001525878906,FALSE,TRUE,TRUE,Chieuse haha,552291ebc46da1c73b8b4fcf,552292c5ca6da12a8c8b4e5d,FALSE
F,22,Caro,2,345,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,07/04/2015 0:30,1428366643,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Niederkassel,Köln,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,487,FALSE,TRUE,FALSE,Wo ist die Liebe die jede Frau braucht?,552292b80b6ea1a3198b47f4,55229314e86da1d7528b4b49,FALSE
F,25,Chocobon,3,17,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:56,1428335797,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Nice,Villefranche-sur-Mer,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,318,FALSE,TRUE,TRUE,,55229683c66da1bc628b456e,55229688190ba08d1e8b45e0,FALSE
F,24,Sara,8,11,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,06/04/2015 16:04,1428336256,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0.41999998688697815,FALSE,FALSE,TRUE,FALSE,FALSE,173,FALSE,TRUE,TRUE,,5522987c086ea12e3e8b4757,55229881cb6da1534e8b47c3,FALSE
F,24,püppi,2,5,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:17,1428337022,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Nieder Kostenz,Nieder Kostenz,,,0.7699999809265137,FALSE,FALSE,TRUE,FALSE,FALSE,383,FALSE,TRUE,TRUE,,55229972c66da1b0638b46ef,5522ac8bc46da155738b4914,FALSE
F,24,Stella,4,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335876,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Baden,Baden,,,0.3100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,163,FALSE,FALSE,TRUE,,55229afc076ea133918b4ed2,55229d75e86da1185f8b4e9a,FALSE
F,23,taddi,2,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335744,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Waldachtal,Waldachtal,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,263,FALSE,TRUE,TRUE,,55229b1f190ba0501f8b49f1,55229fc9160ba06f628b49ad,FALSE
F,22,Janet,5,5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:08,1428336483,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Milano,Milano,,,0.11999999731779099,FALSE,FALSE,TRUE,FALSE,FALSE,228,FALSE,TRUE,TRUE,,55229bffc86da1aa378b45f5,55229c04086ea116408b46d6,FALSE
F,23,LaVidaLoca,1,8,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:02,1428336160,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Grenoble,Grenoble,,,0.23000000417232513,FALSE,FALSE,TRUE,FALSE,FALSE,165,FALSE,FALSE,TRUE,,55229c04076ea132918b4d97,55229ca0076ea17d928b4a99,FALSE
F,26,Ashley,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335875,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mainz,Zornheim,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,393,FALSE,TRUE,TRUE,,55229cd5e96da19e378b47cb,55229cdbc76da1f6578b4682,FALSE
F,23,Nathi,3,1285,143,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,19/04/2015 10:05,1429437935,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bern,Münsingen,,,0.9200000166893005,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,,55229ce0140ba0911b8b4f09,55229ce2086ea1373f8b4d1e,FALSE
F,24,Ti SconvolgoLavita,9,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335743,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Kelkheim,Kelkheim,,,0.8100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,423,FALSE,TRUE,TRUE,,55229cf8170ba0f91c8b4d9d,55229d03076ea19c938b460b,FALSE
F,25,lila,1,5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:03,1428336201,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Marignane,Marignane,,,0.11999999731779099,FALSE,FALSE,TRUE,FALSE,FALSE,363,FALSE,TRUE,TRUE,,55229d3fe96da1ca3a8b45b0,55229d47c66da178648b48c6,FALSE
F,26,Pink26,1,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:12,1428336732,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Dielheim,Dielheim,,,0.6200000047683716,FALSE,FALSE,TRUE,FALSE,FALSE,344,FALSE,TRUE,TRUE,,55229e71170ba0a31f8b4837,55229f04066ea151798b4b14,FALSE
F,21,Melissa,9,355,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,08/04/2015 15:08,1428505701,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sankt Gallen,Zürich,,,0.9200000166893005,FALSE,FALSE,TRUE,FALSE,FALSE,175,FALSE,FALSE,TRUE,🌼 Insta: MELISSA_CARIOCA           🌸🌺🌻🌹💐🌾🌱🌷,55229ec7086ea1fb408b4870,5522a1f51a0ba06d038b48c9,FALSE
F,22,Melody 🎶,3,91,11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:10,1428336659,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Telfs,Feldkirch,,,0.3100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,237,FALSE,TRUE,TRUE,🙈🙊🙉,5522a034066ea1067b8b47f2,5522ade20b6ea1db298b46ce,FALSE
F,23,Ilse,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:11,1428336689,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Troisdorf,,,0.3499999940395355,FALSE,FALSE,TRUE,FALSE,FALSE,478,FALSE,TRUE,TRUE,,5522a03b076ea170948b47b7,5522a040e96da1c93d8b46c5,FALSE
F,24,Isabelle,0,41,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10/04/2015 13:23,1428672215,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Koblenz,Weißenthurm,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,438,FALSE,FALSE,FALSE,Nice to meet you 🙈,5522a0e90b6ea131208b4650,,FALSE
F,22,Jenny,6,9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336061,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Ohmden,Ohmden,,,0.7300000190734863,FALSE,FALSE,TRUE,FALSE,FALSE,321,FALSE,TRUE,TRUE,"can you remember who you were, before the world told you who you should be?",5522a126c86da12d398b4a11,5522a5d0160ba04e668b48a5,FALSE
F,24,Anna K,2,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:18,1428337129,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Frankfurt am Main,Frankfurt am Main,,,0.3499999940395355,FALSE,FALSE,TRUE,FALSE,FALSE,428,FALSE,FALSE,TRUE,,5522a1f0e66da164828b4613,5522a47de56da12d3e8b4571,FALSE
F,23,Sunny,2,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335733,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Frankfurt am Main,Offenbach am Main,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,428,FALSE,FALSE,TRUE,"Vergesse nie zu lächeln , denn du weißt nicht wer sich in dein Lächeln verlieben könnte ..",5522a2a5cb6da1ee5f8b47a0,5522a35b150ba0d6788b47bf,FALSE
F,24,JJ☺️,1,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336061,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Zürich,Zürich,,,0.039999999,FALSE,FALSE,TRUE,FALSE,FALSE,173,FALSE,FALSE,TRUE,,5522a3aa1b0ba0f54f8b4784,5522a6dd170ba079238b4a16,FALSE
F,21,Sam,4,576,19,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 9:26,1430040376,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Renens,Lausanne,,,0.8100000023841858,FALSE,FALSE,FALSE,FALSE,FALSE,2.4000000953674316,FALSE,FALSE,FALSE,#. Fitness is a Lifestyle ! 💪,5522a3d0c76da13b668b481e,5522a422c56da1c9518b4888,FALSE
F,19,Laura,2,389,18,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,08/04/2015 13:36,1428500197,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurins,Thurins,,,0.8100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,180,FALSE,TRUE,FALSE,Il y a pas que le cul dans la vie 😓 Moi je profite autrement ✌️☀️,5522a42dc66da1c1698b4891,5522ac4be86da13c868b489c,FALSE
F,24,meli,1,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335872,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Rottenburg am Neckar,Bondorf,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,273,FALSE,TRUE,TRUE,,5522a4b30b6ea158228b49cd,5522a4b6150ba099788b49a8,FALSE
F,25,Lea,1,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:00,1428336040,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,Quinto TI,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,157,FALSE,TRUE,TRUE,,5522a4ffc46da159618b4951,5522a794e86da1b1758b4e23,FALSE
F,24,summer,1,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336063,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Remlingen,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,430,FALSE,TRUE,TRUE,Täglich ein Lächeln,5522a506076ea1ab978b4ae7,5522a58e180ba0fe438b4a4e,FALSE
F,22,el la,2,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:00,1428336025,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Frankfurt am Main,Frankfurt am Main,,,0.039999999,FALSE,FALSE,TRUE,FALSE,FALSE,430,FALSE,TRUE,TRUE,:),5522a581ca6da13f128b484a,5522a9ee1b0ba019508b4e22,FALSE
F,23,Honey,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:04,1428336298,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Mutterstadt,Mutterstadt,,,0.3100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,348,FALSE,TRUE,TRUE,,5522a645c56da1b4518b4a99,5522aa0fea6da1cf1d8b480d,FALSE
F,24,caroline,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:08,1428336527,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lyon,Lyon,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,162,FALSE,FALSE,TRUE,,5522a6c9cc6da1cb378b4599,5522a998096ea1325f8b4589,FALSE
F,22,bella,2,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:08,1428336515,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Berna,Berna,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,77,FALSE,FALSE,TRUE,,5522a8590a6ea18c6a8b4b68,5522a863c46da114618b4db9,FALSE
F,23,Laura,3,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:17,1428337033,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Höhr-Grenzhausen,Höhr-Grenzhausen,,,0.9200000166893005,FALSE,FALSE,TRUE,FALSE,FALSE,441,FALSE,TRUE,TRUE,,5522a87e160ba0b5698b46f3,5522aa65150ba0a37d8b456d,FALSE
F,23,Ana,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335724,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Stuttgart,Weingarten,,,0.1899999976158142,FALSE,FALSE,TRUE,FALSE,FALSE,268,FALSE,TRUE,TRUE,,5522a8931a0ba0d5048b4fd4,5522ab36c96da19c798b4622,FALSE
F,21,Utiliisateur,11,1117,90,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26/04/2015 11:25,1430047555,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Montmélian,Montmélian,,,0.7699999809265137,FALSE,FALSE,FALSE,FALSE,FALSE,123,FALSE,TRUE,TRUE,,5522a89ec66da1e86c8b4588,5526b443e86da14f108b4c69,FALSE
F,24,nina,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,06/04/2015 16:01,1428336108,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Chalon-sur-Saône,Chalon-sur-Saône,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,139,FALSE,FALSE,TRUE,,5522a8f6e66da1158a8b45e0,5522a985096ea1825d8b45a1,FALSE
F,23,Mo N,1,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:08,1428336492,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Hochstetten-Dhaun,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,370,FALSE,TRUE,TRUE,,5522a95f1a0ba028098b46d2,5522a978170ba092268b48e4,FALSE
F,25,jill,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2015 15:55,1428335732,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Paris Congo,Genève,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,52.599998474121094,FALSE,FALSE,FALSE,,5522a9a8076ea1639a8b4b6f,5522aa4e170ba0c5268b48d8,FALSE
F,22,Sanni,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 15:57,1428335835,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Heidenheim an der Brenz,Steinheim am Albuch,,,0.3100000023841858,FALSE,FALSE,TRUE,FALSE,FALSE,353,FALSE,TRUE,TRUE,,5522aa42160ba0006a8b46c4,5522aa46150ba0a67c8b4893,FALSE
F,22,Mo 🙈,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,06/04/2015 16:08,1428336484,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,Eppelborn,,,0.11999999731779099,FALSE,FALSE,TRUE,FALSE,FALSE,322,FALSE,FALSE,TRUE,,5522aa5c190ba028258b4f5e,5522aa64160ba0d86a8b456f,FALSE
